Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp (W),Dry bulb temperature (degC),Relative humidity (%RH),Atmospheric pressure (mb),Precipitation (mm) accumulated daily total,Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Diffuse horizontal irradiance (W/m2)
2012-09-29T15:45:38,479.0,38.1,35.1253,26.1,19.0,823.1,0.0,769.8,326.1,67.3
2012-09-29T16:00:38,410.4,35.7,29.6692,27.2,20.7,822.9,0.0,726.6,280.2,66.5
2012-09-29T16:15:38,341.9,32.4,24.1967,27.2,21.0,822.9,0.0,666.1,239.4,73.0
2012-09-29T16:45:38,209.5,25.0,13.7996,24.4,21.4,823.1,0.0,491.4,152.7,76.0
2012-09-30T07:00:38,76.9,15.9,5.3512,16.6,40.2,825.1,0.0,1.0,79.3,81.5
2012-09-30T07:15:38,109.6,17.1,7.893,16.8,39.9,825.2,0.0,1.0,107.0,108.1
2012-09-30T07:30:38,159.4,18.0,11.7268,17.2,39.3,825.4,0.0,23.1,137.2,131.0
2012-09-30T07:45:37,485.0,25.7,36.2106,19.1,33.3,825.5,0.0,730.6,351.2,103.6
2012-09-30T08:15:38,579.8,34.9,43.0187,20.8,29.2,826.1,0.0,797.5,414.1,81.5
2012-09-30T08:30:38,636.9,38.5,47.1043,22.1,28.8,826.2,0.0,822.9,456.9,83.0
2012-09-30T08:45:37,681.2,38.1,50.6014,22.5,30.9,826.0,0.0,815.4,495.8,89.1
2012-09-30T09:00:38,749.5,39.2,55.6855,22.2,39.8,826.5,0.0,839.7,545.4,98.9
2012-09-30T09:45:38,474.1,44.6,34.2998,24.1,31.2,826.1,0.0,80.0,379.8,312.7
2012-09-30T10:15:37,1041.7,41.7,76.1023,23.7,30.5,826.1,0.0,864.0,778.3,201.6
2012-09-30T10:30:38,1052.5,46.9,75.1604,25.7,29.0,826.1,0.0,869.3,778.3,182.5
2012-09-30T11:00:38,1092.5,49.3,77.1727,25.7,27.1,826.3,0.0,894.5,812.7,175.7
2012-09-30T11:15:38,1161.9,48.2,82.4867,25.8,26.9,826.3,0.0,874.1,873.7,241.4
2012-09-30T12:00:37,1081.0,50.1,75.8228,26.6,27.5,825.5,0.0,873.4,795.7,162.7
2012-09-30T12:15:38,1138.3,53.4,79.182,27.0,27.1,825.1,0.0,883.8,857.9,221.3
2012-09-30T13:00:38,152.3,27.3,11.0801,23.3,28.3,825.5,0.0,0.0,175.4,182.1
2012-09-30T13:45:38,629.4,28.1,49.3036,19.6,39.3,824.9,0.0,371.5,440.6,200.0
2012-09-30T14:00:37,919.5,41.4,67.5174,22.5,33.2,825.1,0.0,858.5,669.5,158.2
2012-09-30T14:15:38,797.4,40.2,59.1495,22.8,31.0,825.2,0.0,702.3,569.6,176.9
2012-09-30T14:30:38,818.6,35.4,62.1118,23.0,32.7,825.2,0.0,833.9,575.9,132.7
2012-09-30T14:45:38,755.4,41.1,55.5812,24.2,30.4,824.8,0.0,833.9,550.8,138.4
2012-09-30T15:15:38,135.7,24.3,9.703,22.2,29.6,824.8,0.0,3.0,116.9,123.6
2012-09-30T15:30:38,104.7,21.3,7.4003,21.3,29.9,824.7,0.0,9.7,86.8,89.8
2012-09-30T16:00:37,335.9,30.7,24.5275,23.9,26.6,824.2,0.0,489.1,264.7,115.2
2012-09-30T16:30:38,73.8,21.2,5.0523,21.0,27.6,824.7,0.0,9.4,59.1,63.5
2012-09-30T17:00:38,124.6,19.6,7.4168,20.1,31.9,824.6,0.0,2.0,30.2,35.0
2012-10-01T07:45:37,67.8,14.1,4.8795,13.5,61.5,829.8,0.0,0.7,72.4,73.9
2012-10-01T08:15:37,684.7,25.0,53.1782,15.6,53.0,829.6,0.0,724.7,533.3,225.1
2012-10-01T08:30:37,624.2,33.2,46.7165,17.1,48.8,829.5,0.0,762.9,458.9,104.7
2012-10-01T08:45:37,687.2,33.8,51.3204,17.7,44.8,829.4,0.0,779.9,503.0,120.0
2012-10-01T09:00:38,322.0,25.5,24.4448,17.9,46.9,829.9,0.0,36.5,273.8,251.3
2012-10-01T09:30:38,311.4,31.9,22.9281,18.5,46.0,829.5,0.0,122.6,280.6,197.9
2012-10-01T09:45:38,900.4,40.3,66.2201,19.9,44.6,830.0,0.0,856.5,651.8,126.4
2012-10-01T10:00:38,931.4,40.5,68.3315,20.0,43.6,829.4,0.0,874.2,676.2,117.2
2012-10-01T10:30:38,1014.6,47.0,72.6079,22.2,44.2,829.0,0.0,884.1,731.5,132.4
2012-10-01T10:45:38,1016.8,48.5,72.0864,21.2,41.8,829.0,0.0,890.0,738.3,124.8
2012-10-01T11:00:37,1057.4,47.7,74.7605,22.5,42.1,829.3,0.0,893.9,772.2,141.5
2012-10-01T11:30:38,1070.1,48.9,75.6624,20.7,41.9,829.1,0.0,868.4,774.0,153.7
2012-10-01T11:45:38,1088.2,44.2,78.5999,19.8,41.2,828.9,0.0,877.4,797.8,167.3
2012-10-01T12:15:38,1148.1,46.7,81.4671,22.8,40.1,828.6,0.0,887.9,856.1,219.4
2012-10-01T12:30:38,1063.7,50.1,74.9252,21.9,37.7,828.3,0.0,882.5,761.8,142.2
2012-10-01T13:30:37,229.2,26.1,16.6858,19.7,38.4,827.6,0.0,0.7,178.5,186.3
2012-10-01T14:30:37,919.8,44.0,67.1287,22.2,34.5,827.2,0.0,765.7,718.5,318.7
2012-10-01T15:15:38,149.6,23.1,10.8149,19.6,37.9,826.9,0.0,0.3,138.9,147.9
2012-10-01T15:45:38,482.3,32.6,36.037,21.3,34.9,826.8,0.0,631.0,345.8,139.2
2012-10-01T16:00:37,400.9,33.4,29.1353,21.5,33.9,826.7,0.0,588.5,284.2,120.2
2012-10-01T16:15:38,288.3,27.4,20.3216,19.7,33.5,826.5,0.0,369.2,198.7,113.3
2012-10-01T16:30:38,70.2,19.5,4.8715,18.4,35.2,826.6,0.0,11.0,56.6,63.1
2012-10-01T16:45:38,158.7,19.2,10.1133,18.5,35.3,826.1,0.0,361.9,101.9,51.7
2012-10-04T07:45:38,69.4,4.0,5.2581,3.3,66.1,828.8,0.0,0.0,75.0,74.3
2012-10-04T08:30:38,89.3,5.1,6.8904,3.5,64.6,828.8,0.0,0.0,101.4,102.5
2012-10-04T08:45:37,98.6,5.7,7.6739,3.7,64.8,828.6,0.0,0.7,110.3,110.9
2012-10-04T09:00:38,113.2,6.4,8.8106,4.1,64.1,829.0,0.0,0.0,124.1,123.9
2012-10-04T09:15:38,131.0,6.7,10.2823,3.9,63.6,828.6,0.0,0.7,145.5,147.5
2012-10-04T09:30:38,158.4,7.8,12.4683,4.3,62.8,828.6,0.0,0.7,182.7,183.3
2012-10-04T09:45:38,186.3,8.8,14.6278,4.8,60.8,828.8,0.0,1.3,222.4,220.7
2012-10-04T10:00:38,190.1,10.1,14.9956,5.3,60.9,828.2,0.0,0.7,213.6,213.1
2012-10-04T10:15:37,222.5,10.2,17.6432,5.1,59.5,828.8,0.0,0.7,243.8,243.5
2012-10-04T10:30:37,285.6,12.1,22.7,5.6,56.6,828.0,0.0,1.3,309.3,306.8
2012-10-04T10:45:37,337.4,13.3,27.0133,5.9,56.1,828.6,0.0,3.7,349.0,343.3
2012-10-04T11:00:37,391.5,16.4,30.9217,6.6,57.1,828.4,0.0,3.7,397.4,392.5
2012-10-04T11:15:37,366.9,18.0,28.7196,6.6,54.4,828.4,0.0,2.0,378.5,375.3
2012-10-04T11:30:38,409.9,21.0,32.0044,7.6,53.1,828.1,0.0,2.0,413.8,414.2
2012-10-04T11:45:37,401.7,20.8,30.9679,7.7,51.5,827.5,0.0,1.0,418.8,420.6
2012-10-04T12:00:38,425.8,24.4,32.8845,9.8,51.7,827.6,0.0,2.0,408.0,406.4
2012-10-04T12:15:37,212.6,19.7,16.2064,8.6,48.4,827.4,0.0,0.0,195.8,200.3
2012-10-04T12:45:37,345.9,25.3,26.3885,9.3,50.1,826.7,0.0,10.4,309.1,304.3
2012-10-04T13:45:38,257.5,18.2,20.0374,10.2,46.5,825.9,0.0,3.4,282.0,283.3
2012-10-04T14:30:37,611.0,19.9,48.7657,10.0,49.1,825.9,0.0,376.7,485.9,282.5
2012-10-04T15:15:38,617.9,25.1,47.6284,11.7,48.3,825.8,0.0,752.0,428.6,122.6
2012-10-04T15:45:38,138.0,14.5,9.9441,9.7,49.1,825.6,0.0,1.0,125.9,130.2
2012-10-04T16:00:38,124.8,13.8,9.1,9.8,50.0,825.7,0.0,6.0,96.9,100.5
2012-10-04T16:30:38,170.8,13.9,12.2383,9.4,50.4,825.7,0.0,231.2,122.1,82.2
2012-10-04T16:45:38,64.5,9.0,4.2939,8.4,51.0,826.0,0.0,58.6,50.4,47.2
2012-10-08T06:30:38,109.3,7.7,5.6372,9.8,22.2,819.6,0.0,458.1,57.4,23.3
2012-10-08T06:45:37,182.9,9.4,11.086,10.4,20.4,819.4,0.0,595.6,104.0,28.2
2012-10-08T07:00:38,256.0,12.0,17.0948,11.2,18.8,819.1,0.0,692.3,154.4,33.9
2012-10-08T07:15:38,329.9,15.2,23.3481,11.8,21.1,819.7,0.0,760.6,204.8,38.5
2012-10-08T07:30:38,408.2,19.6,29.7969,13.7,18.0,819.5,0.0,824.9,259.0,41.5
2012-10-08T07:45:38,478.6,24.2,35.6508,16.0,16.3,819.5,0.0,871.8,313.1,45.4
2012-10-08T08:00:38,547.5,27.3,40.8346,16.5,12.4,818.8,0.0,899.4,361.5,48.4
2012-10-08T08:15:38,614.5,29.5,46.047,17.0,13.7,819.0,0.0,927.1,408.7,49.1
2012-10-08T08:30:38,677.6,33.5,50.4301,18.7,13.2,819.1,0.0,948.7,454.6,51.4
2012-10-08T08:45:37,737.6,35.3,54.9152,17.7,19.0,819.0,0.0,963.6,497.3,52.2
2012-10-08T09:00:38,794.3,40.4,57.9872,20.2,13.9,818.6,0.0,979.8,538.7,54.1
2012-10-08T09:15:38,840.1,38.3,61.6205,19.2,31.4,819.1,0.0,976.9,575.8,56.3
2012-10-08T09:30:38,895.8,39.9,65.7393,19.1,18.2,819.0,0.0,999.6,616.6,56.3
2012-10-08T09:45:38,942.2,41.6,68.4481,19.0,14.5,818.7,0.0,1012.9,648.0,56.3
2012-10-08T10:00:38,978.9,42.5,70.8861,18.8,15.1,818.7,0.0,1013.4,673.0,57.1
2012-10-08T10:15:38,1014.5,45.6,72.1168,20.3,15.3,818.3,0.0,1016.9,696.2,58.6
2012-10-08T10:30:38,1040.3,48.3,73.3353,20.0,13.4,818.3,0.0,1025.5,715.6,57.8
2012-10-08T10:45:38,1070.0,50.1,74.5577,21.6,13.5,818.3,0.0,1034.8,735.7,57.8
2012-10-08T11:00:38,1093.9,49.3,76.379,21.1,11.9,818.4,0.0,1043.8,753.9,57.4
2012-10-08T11:15:38,1101.8,49.0,77.0035,22.0,12.2,818.3,0.0,1039.4,759.5,57.8
2012-10-08T11:30:38,1109.9,48.3,77.9431,21.0,12.1,818.0,0.0,1036.7,764.5,59.0
2012-10-08T11:45:38,1113.0,51.3,76.7762,22.8,12.5,817.8,0.0,1035.9,765.1,58.9
2012-10-08T12:00:38,1108.2,50.3,77.2431,22.6,13.0,817.6,0.0,1031.8,761.2,58.9
2012-10-08T12:15:38,1104.0,49.9,77.0739,22.4,12.3,817.3,0.0,1033.7,756.8,58.6
2012-10-08T12:30:38,1091.3,51.7,75.43,23.5,11.6,817.2,0.0,1031.7,746.1,58.2
2012-10-08T12:45:38,1070.4,50.5,74.6826,22.8,11.8,816.9,0.0,1027.7,730.3,58.2
2012-10-08T13:00:38,1049.3,48.6,73.8131,23.7,11.4,816.7,0.0,1023.6,713.3,58.2
2012-10-08T13:15:38,1017.3,48.5,71.8142,23.4,12.1,816.4,0.0,1014.2,686.9,57.4
2012-10-08T13:30:38,984.8,44.9,70.7147,22.8,11.5,816.4,0.0,1008.2,663.0,56.6
2012-10-08T13:45:38,944.1,44.4,68.26,23.1,11.5,815.7,0.0,998.8,631.6,55.9
2012-10-08T14:00:38,899.3,44.3,65.2578,23.0,11.5,815.9,0.0,990.0,600.1,55.5
2012-10-08T14:15:38,853.1,44.4,61.9718,23.8,10.9,816.1,0.0,980.7,562.4,54.7
2012-10-08T14:30:37,799.9,43.8,58.3763,23.6,10.4,815.9,0.0,967.3,526.0,53.6
2012-10-08T14:45:38,745.2,43.0,54.4972,25.0,10.0,815.9,0.0,953.2,482.0,52.8
2012-10-08T15:00:38,690.0,41.8,50.567,24.0,10.5,815.6,0.0,937.8,439.2,52.1
2012-10-08T15:15:38,629.0,38.6,46.5062,24.1,10.5,815.1,0.0,917.1,396.5,52.1
2012-10-08T15:30:38,565.2,36.4,41.807,24.0,10.8,815.3,0.0,895.0,353.2,55.1
2012-10-08T15:45:38,509.4,35.0,37.3136,24.2,10.9,815.5,0.0,870.0,331.8,78.7
2012-10-08T16:00:38,460.5,33.4,33.4045,24.0,10.6,815.7,0.0,832.2,310.5,104.9
2012-10-08T16:15:37,416.8,31.9,29.7154,23.9,10.1,815.6,0.0,786.7,275.3,117.1
2012-10-08T16:30:38,332.7,31.0,22.8903,25.2,10.4,815.7,0.0,718.8,203.6,96.2
2012-10-09T06:30:38,93.4,2.3,5.2368,4.4,76.5,820.6,0.0,305.0,54.2,30.9
2012-10-09T06:45:38,163.1,4.4,10.3795,5.5,73.5,820.5,0.0,437.2,97.7,44.2
2012-10-09T07:00:37,236.2,7.4,16.3114,6.2,73.8,820.5,0.0,537.2,145.6,52.2
2012-10-09T07:15:37,304.0,11.0,21.9592,7.3,69.6,821.1,0.0,607.6,190.9,57.9
2012-10-09T07:30:37,378.4,13.5,28.4284,7.5,71.7,821.2,0.0,663.9,243.9,68.6
2012-10-09T07:45:37,452.9,17.1,34.755,8.4,69.0,821.0,0.0,713.5,296.8,77.4
2012-10-09T08:00:38,529.2,20.7,40.849,9.2,69.4,821.6,0.0,743.7,352.2,91.9
2012-10-09T08:15:38,586.1,23.6,45.3004,9.4,66.9,821.1,0.0,756.3,392.4,96.4
2012-10-09T08:30:37,676.9,21.4,53.1498,9.2,68.5,821.7,0.0,784.7,462.9,121.5
2012-10-09T08:45:29,758.2,29.0,56.8445,10.6,66.9,821.9,0.0,821.5,515.2,126.9
2012-10-09T09:15:29,220.4,12.6,16.6461,8.2,70.6,821.9,0.0,4.7,176.9,174.1
2012-10-09T09:30:29,260.6,15.3,19.8057,8.7,69.1,821.6,0.0,2.0,252.5,247.6
2012-10-09T09:45:29,198.3,14.3,14.581,8.9,68.8,821.8,0.0,1.0,190.1,193.1
2012-10-09T10:00:29,290.4,20.2,21.845,8.9,68.5,822.1,0.0,2.3,289.6,292.5
2012-10-09T10:15:29,234.4,17.3,18.0375,8.9,69.5,822.2,0.0,0.0,246.2,247.2
2012-10-09T10:30:28,238.5,17.9,18.3979,8.8,69.3,822.0,0.0,0.0,255.6,253.7
2012-10-09T10:45:29,279.5,15.4,21.9192,8.5,69.1,821.7,0.0,0.7,303.5,299.4
2012-10-09T11:15:29,447.3,22.2,35.2815,10.6,66.7,822.1,0.0,1.7,401.1,396.9
2012-10-09T11:30:29,371.3,19.4,28.9411,10.5,67.0,822.2,0.0,2.7,383.4,380.1
2012-10-09T11:45:29,403.7,19.4,31.6722,10.7,65.8,822.0,0.0,2.3,350.7,347.0
2012-10-09T12:15:28,393.7,28.3,29.8232,11.9,62.3,821.8,0.0,4.7,327.4,328.7
2012-10-09T12:45:28,618.0,28.0,44.4994,12.2,59.2,821.4,0.0,541.9,752.8,421.1
2012-10-09T13:15:29,322.2,20.2,25.1348,11.4,61.9,822.1,0.0,0.3,319.7,324.4
2012-10-09T13:45:29,220.9,16.2,17.053,10.3,64.8,822.4,0.0,2.0,241.6,242.1
2012-10-09T14:00:29,177.0,14.9,13.5916,10.1,63.5,822.4,0.0,0.3,200.1,200.2
2012-10-09T14:15:29,166.4,13.6,12.6535,9.9,63.9,822.5,0.0,0.3,193.2,193.0
2012-10-09T14:30:29,135.3,13.3,10.2646,9.9,63.3,822.3,0.0,0.3,157.3,159.5
2012-10-09T14:45:28,142.4,12.6,10.8482,9.9,62.5,822.5,0.0,1.0,163.6,163.7
2012-10-10T07:15:38,60.4,3.4,4.4615,3.9,80.7,823.1,0.0,0.0,56.1,58.0
2012-10-10T07:30:37,80.0,4.6,5.9944,4.6,79.8,823.5,0.0,0.0,75.0,75.9
2012-10-10T07:45:37,105.4,6.2,8.0004,5.5,79.3,823.2,0.0,1.3,99.6,99.1
2012-10-10T08:00:38,129.7,7.5,9.9596,5.9,78.0,823.4,0.0,3.7,122.9,121.6
2012-10-10T08:15:38,150.0,9.2,11.6,6.4,74.5,823.5,0.0,3.0,141.8,141.8
2012-10-10T08:30:37,152.8,10.3,11.8213,6.9,73.7,823.3,0.0,2.0,148.1,149.1
2012-10-10T08:45:37,161.8,10.8,12.5088,7.2,73.3,823.0,0.0,0.7,165.7,167.7
2012-10-10T09:00:38,160.9,11.7,12.4798,7.5,69.9,823.3,0.0,0.7,167.0,169.6
2012-10-10T09:15:37,147.5,11.8,11.4407,8.0,71.2,822.7,0.0,0.7,154.4,157.4
2012-10-10T09:30:37,145.9,11.8,11.3585,8.4,70.0,823.1,0.0,1.0,156.9,159.7
2012-10-10T09:45:38,149.9,12.3,11.6338,8.6,69.6,822.7,0.0,1.0,169.5,172.7
2012-10-10T10:00:40,134.7,12.3,10.4413,9.0,68.8,822.7,0.0,0.7,158.1,162.0
2012-10-10T10:15:39,132.3,12.5,10.3232,9.2,66.0,822.3,0.0,0.3,155.6,159.7
2012-10-10T10:30:40,139.4,13.0,10.8975,9.6,64.9,822.3,0.0,0.7,169.4,174.1
2012-10-10T11:00:40,112.3,12.2,8.9411,9.7,63.9,821.8,0.0,0.0,121.6,126.1
2012-10-10T11:15:40,136.9,12.8,10.8579,9.9,62.1,822.1,0.0,0.0,148.0,151.3
2012-10-10T11:30:40,154.4,13.8,12.143,10.3,61.6,821.7,0.0,0.3,169.4,173.0
2012-10-10T11:45:40,234.1,16.3,18.4783,10.9,59.4,821.4,0.0,2.0,233.6,235.8
2012-10-10T12:00:40,691.1,32.4,52.7595,13.5,55.8,821.7,0.0,304.1,564.2,348.6
2012-10-10T12:30:40,1232.9,48.5,86.4361,17.5,42.3,820.6,0.0,979.5,908.5,261.3
2012-10-10T12:45:40,1091.0,51.4,76.3679,18.2,40.4,820.4,0.0,977.8,756.1,125.3
2012-10-10T13:00:40,1079.0,49.4,76.2394,19.3,39.5,820.4,0.0,971.2,718.2,105.5
2012-10-10T13:30:39,369.6,31.0,27.9465,19.0,35.1,820.0,0.0,40.2,330.9,312.4
2012-10-10T13:45:40,276.6,29.0,20.5687,19.0,35.2,820.0,0.0,3.3,275.5,285.4
2012-10-10T14:00:40,238.9,25.8,17.9824,19.0,35.8,819.8,0.0,0.3,249.1,258.3
2012-10-10T14:30:40,287.8,30.8,21.4584,19.2,37.5,819.8,0.0,11.4,275.5,281.1
2012-10-10T14:45:40,239.8,25.8,18.0644,20.0,38.2,819.3,0.0,3.0,237.7,245.8
2012-10-10T15:00:39,215.6,28.0,15.7693,19.4,36.0,819.2,0.0,6.0,208.8,219.5
2012-10-10T15:30:40,245.3,23.6,18.6179,18.9,43.1,819.6,0.0,138.6,200.0,156.4
2012-10-10T15:45:40,175.4,21.9,13.0148,17.7,42.5,819.2,0.0,4.0,167.3,172.7
2012-10-10T16:00:39,314.9,21.2,24.2449,17.0,44.2,819.4,0.0,436.0,202.5,101.2
2012-10-10T16:15:39,362.7,23.5,26.9426,18.5,43.4,819.4,0.0,655.0,208.8,80.7
2012-10-10T16:30:40,269.0,23.5,18.9085,19.5,44.2,819.7,0.0,576.7,142.1,56.3
2012-10-11T06:45:40,67.1,12.1,4.3367,13.5,29.2,821.5,0.0,55.0,55.4,50.7
2012-10-11T07:00:40,81.3,12.2,5.4694,13.0,30.4,821.9,0.0,17.1,71.2,70.5
2012-10-11T07:15:40,126.8,12.8,8.9306,12.8,31.8,822.3,0.0,58.0,107.7,95.6
2012-10-11T07:30:40,164.2,14.5,11.8672,13.7,29.8,822.3,0.0,81.5,142.3,120.0
2012-10-11T07:45:40,242.4,17.2,18.1102,14.8,29.2,822.1,0.0,180.7,197.7,141.7
2012-10-11T08:00:40,356.4,24.2,26.4859,16.8,26.1,822.5,0.0,344.6,280.2,161.5
2012-10-11T08:15:40,677.0,27.0,51.5022,19.2,24.4,823.0,0.0,806.2,487.3,173.3
2012-10-11T08:30:40,272.5,22.3,20.6065,18.7,24.3,823.4,0.0,106.9,234.2,186.6
2012-10-11T09:15:40,871.3,32.8,65.4708,19.9,29.8,823.6,0.0,914.7,653.2,176.7
2012-10-11T09:30:40,861.4,35.4,64.2412,20.9,30.0,824.2,0.0,920.3,607.8,102.8
2012-10-11T09:45:40,902.4,39.1,66.4554,20.9,31.0,824.0,0.0,928.9,649.3,114.9
2012-10-11T10:00:40,925.1,40.9,67.8626,21.1,33.1,824.4,0.0,924.1,635.4,83.0
2012-10-11T10:15:40,961.6,42.3,70.0155,20.5,36.9,824.0,0.0,932.0,657.9,80.3
2012-10-11T10:30:40,984.6,39.7,72.1542,20.3,38.8,824.5,0.0,929.6,675.5,81.4
2012-10-11T10:45:40,1011.1,43.9,72.903,20.8,37.8,824.4,0.0,939.2,692.4,81.4
2012-10-11T11:00:40,1026.1,45.9,73.4821,20.2,38.3,824.0,0.0,939.1,702.3,82.2
2012-10-11T11:15:40,1045.3,46.4,74.9323,20.8,37.1,824.2,0.0,942.4,714.3,84.4
2012-10-11T11:30:40,1049.0,47.6,74.4718,20.9,37.9,824.4,0.0,931.0,715.5,90.5
2012-10-11T11:45:40,1049.9,47.6,74.5612,21.7,35.9,824.2,0.0,929.0,718.0,92.4
2012-10-11T12:00:40,1049.3,47.8,74.4604,21.4,35.4,823.8,0.0,924.3,721.8,101.6
2012-10-11T12:15:39,1045.2,47.5,74.3581,22.0,36.5,824.0,0.0,923.6,717.4,102.3
2012-10-11T12:30:40,1028.9,49.1,73.0878,20.6,35.3,823.6,0.0,910.5,699.1,101.9
2012-10-11T12:45:40,1030.9,47.8,73.3458,22.1,35.4,823.8,0.0,897.1,700.4,122.1
2012-10-11T13:00:40,986.3,47.9,70.5562,21.0,37.7,823.9,0.0,886.1,665.2,109.5
2012-10-11T13:15:40,950.4,46.1,68.4842,21.4,35.7,823.9,0.0,875.3,637.5,103.5
2012-10-11T13:30:39,922.6,44.5,67.0149,20.4,36.0,823.2,0.0,875.3,614.8,100.0
2012-10-11T13:45:40,889.0,41.3,65.448,21.2,35.5,823.7,0.0,867.9,592.2,99.3
2012-10-11T14:00:40,839.9,40.3,62.1018,22.1,35.7,823.8,0.0,836.4,557.6,106.5
2012-10-11T14:15:40,791.0,41.5,58.6738,21.2,35.5,823.8,0.0,825.0,518.0,99.3
2012-10-11T14:30:40,737.9,39.0,55.2364,19.7,35.9,823.7,0.0,798.2,476.5,98.5
2012-10-11T14:45:40,546.7,37.0,41.1817,20.8,36.7,823.6,0.0,545.6,375.3,132.0
2012-10-11T15:00:40,669.0,34.6,50.9972,19.4,36.8,823.9,0.0,699.9,464.6,182.6
2012-10-11T15:15:40,157.9,30.8,11.5576,20.3,36.3,824.3,0.0,23.4,155.9,156.3
2012-10-14T06:30:40,73.5,6.1,3.8534,8.2,73.7,827.3,0.0,276.1,34.7,17.9
2012-10-14T06:45:40,154.0,7.9,8.992,8.7,70.4,826.8,0.0,439.4,75.0,27.8
2012-10-14T07:00:40,219.5,10.5,15.0594,9.6,67.8,827.5,0.0,556.8,120.3,35.4
2012-10-14T07:15:39,294.8,13.7,21.3928,9.9,66.2,827.7,0.0,640.4,169.5,42.3
2012-10-14T07:30:39,379.5,16.1,27.8863,10.8,64.6,827.4,0.0,709.1,219.9,47.3
2012-10-14T07:45:40,438.6,20.5,33.2741,12.1,60.1,827.5,0.0,752.9,266.5,52.2
2012-10-14T08:00:40,507.6,25.3,38.686,14.0,55.7,828.2,0.0,793.1,313.7,56.8
2012-10-14T08:15:40,572.2,28.7,43.8501,14.7,56.7,828.4,0.0,825.5,360.9,60.6
2012-10-14T08:30:40,634.1,29.6,48.7413,15.1,52.8,828.2,0.0,848.2,405.5,63.2
2012-10-14T08:45:39,695.4,29.8,53.4646,15.2,48.4,828.1,0.0,868.8,450.8,67.0
2012-10-14T09:00:40,749.4,31.7,57.2344,15.6,47.5,828.0,0.0,882.7,489.1,69.3
2012-10-14T09:15:40,799.9,33.4,60.6279,16.1,49.5,828.4,0.0,893.3,527.4,73.1
2012-10-14T09:30:40,852.7,35.6,64.1587,16.6,48.0,827.9,0.0,911.9,562.5,73.8
2012-10-14T09:45:40,894.9,36.8,67.0238,16.6,45.8,827.5,0.0,922.6,594.0,76.1
2012-10-14T10:00:40,936.3,38.6,69.4907,17.5,45.6,827.9,0.0,929.8,624.1,79.9
2012-10-14T10:15:40,952.8,40.9,69.921,17.8,41.0,827.1,0.0,916.3,631.5,79.9
2012-10-14T10:30:40,999.0,40.9,73.2069,18.6,39.0,827.3,0.0,944.0,665.4,79.1
2012-10-14T10:45:40,1016.3,42.7,73.9534,18.9,39.7,827.2,0.0,945.2,679.2,79.1
2012-10-14T11:00:39,1041.9,44.8,75.0713,19.5,39.1,827.0,0.0,957.5,695.4,78.4
2012-10-14T11:15:40,1054.6,46.7,75.1753,20.8,33.6,826.5,0.0,963.1,704.2,76.8
2012-10-14T11:30:40,1063.5,50.4,74.8234,20.6,32.9,826.6,0.0,967.1,707.3,76.5
2012-10-14T11:45:40,1067.4,47.8,75.9431,20.4,31.4,826.5,0.0,970.1,709.2,74.9
2012-10-14T12:00:40,1060.7,50.1,74.7875,21.4,30.1,826.3,0.0,966.4,704.1,74.9
2012-10-14T12:15:40,1055.5,49.9,74.4221,21.9,27.9,826.2,0.0,967.2,699.0,74.5
2012-10-14T12:30:40,1044.3,39.1,76.6002,20.9,27.7,826.1,0.0,965.1,693.3,74.1
2012-10-14T12:45:40,1035.2,36.2,76.8212,21.1,22.5,826.1,0.0,972.2,687.0,70.7
2012-10-14T13:00:40,1013.4,38.7,74.4956,21.0,22.1,825.3,0.0,971.5,667.5,68.8
2012-10-14T13:15:40,980.9,40.9,71.8526,21.5,23.0,825.4,0.0,962.1,640.5,68.1
2012-10-14T13:30:40,944.2,38.7,69.5282,22.3,21.3,825.4,0.0,953.1,612.8,66.5
2012-10-14T13:45:40,909.3,45.9,65.6537,23.6,20.7,825.2,0.0,952.1,585.2,65.4
2012-10-14T14:00:39,867.8,37.1,64.8562,21.9,22.1,825.1,0.0,940.7,557.5,63.1
2012-10-14T14:15:40,821.2,34.5,62.0731,22.6,21.4,824.9,0.0,932.0,522.3,61.2
2012-10-14T14:30:39,771.9,34.4,58.42,22.3,20.7,825.4,0.0,922.0,484.6,59.7
2012-10-14T14:45:39,717.0,34.7,54.2361,22.5,20.2,825.0,0.0,907.2,441.9,57.4
2012-10-14T15:00:40,653.2,34.9,49.4762,23.1,23.4,824.5,0.0,879.8,397.2,55.5
2012-10-14T15:15:40,590.2,30.9,45.2185,21.8,23.7,824.4,0.0,856.4,350.1,52.9
2012-10-14T15:30:40,523.2,29.5,40.0491,21.7,21.5,824.6,0.0,825.7,302.4,49.8
2012-10-14T15:45:40,454.8,28.3,34.5171,21.4,23.7,824.8,0.0,790.0,254.6,46.4
2012-10-14T16:00:40,383.4,25.3,28.7562,20.7,24.4,824.9,0.0,741.5,205.0,42.6
2012-10-14T16:15:39,312.4,23.8,22.7371,20.3,25.3,824.4,0.0,685.9,157.2,38.4
2012-10-14T16:30:39,236.6,21.2,16.4446,19.5,25.9,825.0,0.0,602.9,75.4,32.7
2012-10-15T06:30:40,81.4,10.3,4.3511,12.9,26.6,821.9,0.0,294.3,37.8,22.1
