Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp (W),Dry bulb temperature (degC),Relative humidity (%RH),Atmospheric pressure (mb),Precipitation (mm) accumulated daily total,Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Diffuse horizontal irradiance (W/m2)
2012-09-09T09:30:16,855.6,48.6,33.7088,25.7,24.3,828.1,0.0,965.1,711.1,73.0
2012-09-09T09:45:16,900.3,50.1,35.2605,25.9,22.0,827.9,0.0,975.0,743.7,73.8
2012-09-09T10:00:16,942.1,52.3,36.5746,26.3,21.2,827.3,0.0,983.2,773.8,74.9
2012-09-09T10:15:16,978.3,53.1,37.8718,27.4,19.2,827.4,0.0,988.9,803.2,75.7
2012-09-09T10:30:16,1006.5,54.4,38.7923,27.5,19.1,827.4,0.0,990.7,824.5,77.2
2012-09-09T10:45:16,1033.3,54.3,39.8722,28.5,19.7,826.7,0.0,993.3,845.1,77.9
2012-09-09T11:00:16,1053.1,54.8,40.6409,28.2,19.8,826.5,0.0,992.6,858.9,79.4
2012-09-09T11:15:17,1066.7,56.5,40.8739,28.7,20.4,826.7,0.0,993.2,870.2,80.2
2012-09-09T11:30:16,1079.6,59.6,40.8319,30.3,19.7,826.4,0.0,994.5,876.5,81.7
2012-09-09T11:45:16,1083.4,57.2,41.3954,29.6,18.1,826.0,0.0,990.1,878.9,82.5
2012-09-09T12:00:16,1085.4,58.8,41.1737,30.4,15.6,825.7,0.0,994.3,881.3,82.5
2012-09-09T12:15:16,1087.2,57.8,41.3526,30.6,13.0,825.9,0.0,996.9,881.2,82.5
2012-09-09T12:30:17,1082.4,58.2,41.1026,30.9,12.8,825.4,0.0,997.8,876.1,81.7
2012-09-09T12:45:16,1061.2,56.5,40.5563,31.1,11.7,824.9,0.0,984.7,857.3,81.7
2012-09-09T13:00:16,1042.6,56.4,39.8927,31.8,11.7,824.9,0.0,986.7,844.7,80.2
2012-09-09T13:15:16,1019.4,57.9,38.5803,32.5,12.2,825.0,0.0,982.0,822.0,80.2
2012-09-09T13:30:17,993.5,58.5,37.5675,32.8,11.3,824.7,0.0,982.0,801.9,78.6
2012-09-09T13:45:17,964.1,55.2,36.9343,31.9,11.2,824.1,0.0,979.9,778.0,77.1
2012-09-09T14:00:17,924.4,55.4,35.3625,33.4,10.8,823.6,0.0,968.5,747.8,77.1
2012-09-09T14:15:16,880.9,55.6,33.6037,33.5,10.3,823.8,0.0,959.1,711.4,75.6
2012-09-09T14:30:16,831.9,51.4,32.2531,31.9,10.2,823.9,0.0,943.8,674.4,75.6
2012-09-09T14:45:16,781.8,51.1,30.2027,32.9,10.0,823.7,0.0,928.4,632.3,75.6
2012-09-09T15:00:16,723.6,48.8,28.0534,32.1,10.2,823.4,0.0,904.3,587.1,77.1
2012-09-09T15:15:16,663.6,48.5,25.5332,32.1,11.6,822.8,0.0,879.6,539.4,77.9
2012-09-09T15:30:17,604.3,44.5,23.3465,31.3,11.9,822.7,0.0,856.2,494.2,77.1
2012-09-09T15:45:16,540.1,42.1,20.7563,31.2,12.4,822.8,0.0,826.8,445.2,75.6
2012-09-09T16:00:16,473.9,39.6,17.9568,30.8,12.5,823.0,0.0,797.1,395.0,71.8
2012-09-09T16:15:16,410.6,36.7,15.1894,30.0,13.0,823.1,0.0,766.7,344.8,68.0
2012-09-09T16:30:17,346.7,35.2,12.274,29.9,13.6,822.5,0.0,732.6,293.3,63.4
2012-09-09T16:45:16,280.8,33.5,9.3464,29.4,13.3,822.7,0.0,685.1,241.8,58.9
2012-09-09T17:00:16,218.7,31.7,6.6544,29.3,13.3,823.0,0.0,639.7,191.6,52.1
2012-09-09T17:15:16,154.3,29.5,4.1176,28.7,13.9,822.3,0.0,558.8,138.8,45.2
2012-09-09T17:30:17,94.0,27.2,2.1427,28.0,14.2,822.9,0.0,340.2,42.1,37.2
2012-09-10T06:15:17,66.2,17.3,1.4366,22.2,22.6,822.4,0.0,457.7,84.3,29.7
2012-09-10T06:30:16,119.5,18.7,3.0335,22.8,22.3,822.4,0.0,560.9,129.6,38.1
2012-09-10T06:45:16,180.9,21.4,5.3081,24.5,21.8,822.8,0.0,643.3,178.7,44.5
2012-09-10T07:00:16,246.5,25.2,8.0737,26.2,20.3,822.8,0.0,711.5,234.1,49.5
2012-09-10T07:15:16,310.8,28.9,10.9504,26.6,20.4,822.4,0.0,755.7,40.3,54.0
2012-09-10T07:30:16,377.7,32.2,13.9826,26.7,19.7,822.7,0.0,801.9,339.7,57.1
2012-09-10T07:45:16,441.3,35.1,16.8903,27.3,18.3,822.8,0.0,832.9,391.2,60.1
2012-09-10T08:00:16,507.0,37.7,19.7581,28.0,17.5,822.7,0.0,856.5,442.1,63.2
2012-09-10T08:15:16,570.3,39.4,22.5368,28.0,17.1,822.8,0.0,878.1,491.7,66.2
2012-09-10T08:30:16,632.5,42.0,25.0698,28.7,16.6,822.8,0.0,896.5,536.9,68.5
2012-09-10T08:45:16,688.7,46.2,27.071,30.5,17.2,822.6,0.0,907.4,577.7,71.5
2012-09-10T09:00:16,749.9,46.9,29.5653,29.7,19.4,822.8,0.0,924.7,623.5,73.4
2012-09-10T09:15:17,804.3,48.4,31.5793,29.9,18.7,822.4,0.0,940.6,664.3,74.9
2012-09-10T09:30:16,857.4,49.3,33.6235,29.8,19.9,822.5,0.0,954.6,701.9,77.2
2012-09-10T09:45:16,901.7,50.6,35.2861,30.3,17.0,822.7,0.0,951.1,737.0,86.3
2012-09-10T10:00:17,914.2,51.4,35.705,30.9,17.8,822.0,0.0,913.0,742.0,93.1
2012-09-10T10:15:16,980.7,52.6,38.1751,30.6,16.1,822.4,0.0,964.1,799.8,94.3
2012-09-10T10:45:16,1032.3,55.1,39.7349,31.5,15.0,821.7,0.0,962.2,837.3,98.4
2012-09-10T11:15:16,1071.1,57.5,40.8273,32.2,13.6,821.9,0.0,967.4,867.3,100.7
2012-09-10T11:30:16,1076.2,57.1,41.0837,32.8,12.9,821.5,0.0,963.0,869.8,99.9
2012-09-10T11:45:17,1087.2,57.2,41.5164,32.2,13.0,821.1,0.0,966.9,876.0,99.9
2012-09-10T12:15:16,1072.6,58.3,40.6121,32.8,12.5,820.8,0.0,911.0,866.5,137.1
2012-09-10T12:45:17,1011.3,59.5,38.1753,34.5,11.8,820.7,0.0,763.9,809.4,206.3
2012-09-10T13:00:16,1033.1,54.6,39.7485,33.1,11.9,820.6,0.0,833.1,826.9,184.6
2012-09-10T13:15:17,981.6,56.7,37.3206,33.1,11.5,820.4,0.0,839.8,798.0,163.0
2012-09-10T13:30:16,1010.0,58.6,38.1206,33.6,11.3,820.2,0.0,894.9,820.0,160.7
2012-09-10T13:45:17,868.7,55.4,33.1717,33.0,11.1,820.0,0.0,702.7,707.6,202.5
2012-09-10T14:00:16,783.7,52.5,30.3827,33.5,11.5,819.8,0.0,556.0,636.1,258.7
2012-09-10T15:30:16,510.1,46.8,19.7039,34.4,11.5,819.4,0.0,422.9,443.9,248.0
2012-09-10T15:45:16,449.9,45.5,16.9773,33.0,10.9,819.4,0.0,418.9,400.6,224.5
2012-09-10T16:00:16,174.1,40.3,5.9744,32.4,11.3,819.3,0.0,8.0,170.2,181.6
2012-09-10T16:15:16,132.0,36.4,4.4098,31.8,11.5,819.0,0.0,4.0,132.5,145.5
2012-09-10T16:30:16,149.5,32.7,5.0285,31.4,11.7,818.7,0.0,140.8,160.1,128.4
2012-09-10T16:45:16,99.1,31.0,3.2404,31.1,11.7,819.1,0.0,0.0,116.2,128.0
2012-09-10T17:00:16,254.9,32.5,8.4984,30.9,13.4,819.2,0.0,555.4,244.3,127.3
2012-09-10T17:15:17,142.1,32.5,4.4174,31.2,11.6,818.7,0.0,293.3,142.6,98.8
2012-09-10T17:45:17,53.4,27.2,1.3175,29.1,13.4,818.6,0.0,34.5,28.3,36.9
2012-09-11T06:45:16,55.0,21.3,1.8217,22.1,38.16,823.1,0.0,157.04000000000002,52.98,54.8
2012-09-11T07:00:16,75.3,22.3,2.5534,22.3,51.21999999999999,819.6199999999999,0.02,51.4,67.62,66.52
2012-09-11T07:15:16,109.7,23.5,3.8807,22.7,33.160000000000004,815.0799999999999,0.0,54.8,75.9,74.56000000000002
2012-09-11T07:30:16,161.6,25.4,6.007,23.2,41.580000000000005,819.26,0.0,133.23999999999998,173.76,135.92000000000002
2012-09-11T07:45:16,137.4,29.0,4.7864,24.4,45.620000000000005,819.3399999999999,0.12,49.84,143.06,138.76
2012-09-11T08:00:16,502.6,36.9,19.7061,26.5,19.54,822.5799999999999,0.0,607.3199999999999,505.93999999999994,176.57999999999998
2012-09-11T08:15:17,561.4,40.3,22.0909,27.5,26.740000000000002,824.8399999999999,0.0,756.26,577.86,139.92
2012-09-11T08:30:16,618.2,42.0,24.4883,27.9,20.1,823.5,0.0,686.8399999999999,598.54,211.71999999999997
2012-09-11T08:45:16,678.7,42.9,27.0395,28.0,25.82,821.3399999999999,0.0,897.0799999999999,675.3799999999999,101.12
2012-09-11T09:00:17,755.5,44.9,30.0451,28.8,21.419999999999998,820.2,0.0,931.8199999999999,696.8199999999999,89.2
2012-09-11T10:00:16,359.9,37.7,13.8435,27.5,26.32,823.5799999999999,0.0,445.66,359.8,187.26000000000002
2012-09-11T10:15:16,495.2,40.4,19.7153,28.5,18.660000000000004,821.72,0.0,828.3199999999999,551.7,110.34
2012-09-11T10:30:16,391.3,37.5,15.4583,27.9,27.0,820.1400000000001,0.0,330.48,399.72,261.18
2012-09-11T10:45:17,250.9,34.7,9.6349,28.0,26.1,821.0199999999999,0.02,205.94,272.96,211.44
2012-09-11T11:00:16,203.3,33.0,7.9247,28.1,20.360000000000003,821.14,0.0,226.73999999999995,234.48000000000002,160.44
2012-09-11T11:15:16,269.6,34.2,10.7419,28.5,38.9,818.28,0.04,520.72,282.14,120.34
2012-09-11T11:30:16,395.3,36.8,15.9671,28.5,28.98,821.5,0.0,331.04,417.58000000000004,263.76
2012-09-11T12:00:16,291.5,38.1,11.4652,29.3,23.1,822.64,0.0,113.8,306.5,269.0
2012-09-11T12:15:16,338.2,36.6,13.5723,29.5,21.44,819.04,0.0,373.6,338.0,209.54000000000002
2012-09-11T12:30:17,298.2,39.5,11.6035,29.7,21.36,818.26,0.0,114.80000000000003,268.91999999999996,265.56000000000006
2012-09-11T12:45:16,351.5,38.0,14.164,30.3,24.78,822.4200000000001,0.0,494.0,339.26,163.54000000000002
2012-09-11T13:00:16,335.3,40.9,13.0713,31.2,17.779999999999998,820.4599999999998,0.0,156.85999999999999,381.47999999999996,303.36
2012-09-11T13:15:16,199.1,41.2,7.4423,31.6,17.259999999999998,823.26,0.0,25.839999999999996,208.26000000000005,203.82
2012-09-11T13:45:16,282.6,35.3,11.3155,29.1,12.24,819.2,0.0,354.00000000000006,294.38,212.64000000000001
2012-09-11T14:00:16,199.2,33.3,7.7499,28.5,20.639999999999997,821.5600000000001,0.0,146.28000000000003,241.7,198.28
2012-09-11T14:15:16,130.9,31.6,4.9515,28.3,27.580000000000002,823.1200000000001,0.0,35.56,144.34,143.88
2012-09-11T14:30:17,115.4,30.5,4.3994,28.1,23.74,819.5799999999999,0.0,174.92,111.64000000000001,113.6
2012-09-11T14:45:16,126.9,31.1,4.8015,28.4,23.28,820.9799999999999,0.0,167.45999999999998,140.62,147.14000000000001
2012-09-11T15:00:16,185.4,31.9,7.2955,28.3,35.260000000000005,820.96,0.0,40.56,187.42000000000002,189.16000000000003
2012-09-11T15:15:16,188.0,32.9,6.9652,28.6,24.32,818.6200000000001,0.0,199.73999999999998,182.63999999999996,158.02
2012-09-11T15:30:16,223.5,33.4,8.482,29.0,23.08,818.6,0.1,244.26,273.28000000000003,198.9
2012-09-11T15:45:16,128.6,35.9,4.5429,29.3,17.56,821.3400000000001,0.0,11.720000000000002,135.66,143.0
2012-09-11T16:00:17,65.2,30.0,2.2267,28.1,54.02,813.22,0.0,29.839999999999996,55.44,55.92
2012-09-11T16:30:16,55.8,21.0,2.1697,25.3,49.120000000000005,820.8399999999999,0.0,55.32000000000001,46.18,49.67999999999999
2012-09-12T10:15:16,54.6,11.7,2.1921,10.9,100.0,828.3,28.5,0.3,64.8,63.2
2012-09-12T10:30:16,81.4,12.2,3.4577,11.0,100.0,828.7,29.0,0.3,91.9,88.0
2012-09-12T10:45:16,66.2,12.5,2.7307,11.1,100.0,828.5,29.3,0.3,78.1,74.3
2012-09-12T11:00:16,106.8,13.5,4.6086,11.5,100.0,828.1,29.4,0.7,139.1,134.8
2012-09-12T11:15:16,120.0,13.5,5.2495,11.4,100.0,828.3,29.6,1.0,134.1,128.4
2012-09-12T11:30:16,104.2,13.7,4.375,11.5,100.0,828.7,29.6,0.3,115.2,112.0
2012-09-12T11:45:16,122.5,14.0,5.1098,11.6,100.0,828.7,29.6,1.0,161.8,157.7
2012-09-12T12:00:16,185.8,16.1,8.0864,11.9,99.8,828.5,29.6,2.0,202.1,195.4
2012-09-12T12:15:16,161.8,16.9,6.8091,12.2,99.8,828.1,29.6,1.0,187.0,182.1
2012-09-12T12:30:16,143.0,17.3,5.9301,12.4,98.3,827.8,29.6,1.3,178.8,178.6
2012-09-12T12:45:16,178.5,17.3,7.5849,12.4,97.5,827.8,29.6,1.7,224.1,219.0
2012-09-12T13:00:16,186.6,17.9,7.9867,12.9,95.7,827.8,29.6,1.0,202.1,197.3
2012-09-12T13:15:16,171.2,18.9,7.2342,13.3,95.1,827.8,29.6,1.0,207.1,205.3
2012-09-12T13:30:16,127.6,18.0,5.3094,13.3,94.1,827.7,29.6,1.0,148.5,147.4
2012-09-12T13:45:16,148.8,17.9,6.182,13.3,94.5,827.6,29.6,1.0,183.8,182.4
2012-09-12T14:00:16,267.8,19.7,11.6448,13.7,93.7,827.4,29.6,2.7,295.2,291.7
2012-09-12T14:15:16,171.9,19.2,7.2538,13.7,88.1,827.5,29.6,1.3,203.9,204.8
2012-09-12T14:30:16,176.8,19.3,7.4734,14.0,82.9,827.5,29.6,1.0,217.1,217.4
2012-09-12T14:45:16,187.8,19.9,7.8538,14.2,82.9,827.5,29.6,1.7,221.5,221.6
2012-09-12T15:00:16,190.8,20.0,7.6591,14.3,84.0,827.7,29.6,0.3,235.4,238.7
2012-09-12T15:15:16,147.0,18.5,5.7088,14.1,83.3,827.9,29.6,0.3,179.4,180.1
2012-09-12T15:30:16,123.6,17.3,4.8324,14.1,80.7,827.8,29.6,0.3,150.4,150.0
2012-09-12T15:45:16,75.7,16.5,2.7541,14.1,80.5,827.6,29.6,0.3,88.1,89.8
2012-09-12T16:00:17,64.9,15.7,2.341,14.0,77.2,827.4,29.6,0.24,71.7,72.7
2012-09-12T16:15:16,72.1,15.9,2.7129,14.0,78.1,827.7,29.6,0.0,81.8,81.8
2012-09-12T16:30:17,55.1,15.2,1.9797,13.9,79.6,827.9,29.6,0.44000000000000006,55.4,55.6
2012-09-13T06:30:16,89.9,10.9,3.4113,11.6,96.3,832.6,0.0,2.0,98.8,92.6
2012-09-13T06:45:16,168.4,12.1,5.6553,12.8,86.7,832.9,0.0,451.5,163.1,72.4
2012-09-13T07:00:16,229.2,14.6,7.9538,13.6,75.2,832.8,0.0,582.6,212.2,65.9
2012-09-13T07:15:16,285.2,16.7,10.6015,13.8,74.0,833.4,0.0,630.2,256.9,72.4
2012-09-13T07:45:16,435.0,22.0,17.6666,14.4,74.0,833.6,0.0,737.1,379.6,89.5
2012-09-13T08:00:16,499.3,25.2,20.5397,15.0,72.4,833.9,0.0,764.1,426.8,91.8
2012-09-13T08:15:16,566.8,26.9,23.6292,14.9,76.3,834.0,0.0,795.6,477.1,96.0
2012-09-13T08:30:16,630.2,30.6,26.2401,15.9,70.5,833.9,0.0,821.0,525.5,100.5
2012-09-13T08:45:16,688.9,34.6,28.4878,17.4,68.4,833.6,0.0,837.2,572.6,107.3
2012-09-13T09:00:16,758.8,39.1,31.0905,18.3,64.9,834.2,0.0,870.3,631.7,118.8
2012-09-13T09:15:16,871.3,41.4,35.6582,18.8,62.4,834.0,0.0,860.2,741.1,202.5
2012-09-13T09:30:16,233.3,34.4,8.925,18.3,69.8,834.5,0.0,656.8,562.3,199.4
2012-09-13T09:45:16,982.7,42.0,40.3241,19.0,69.9,834.1,0.0,861.9,792.5,205.1
2012-09-13T10:00:16,966.8,45.6,38.9501,19.0,59.2,834.3,0.0,912.8,781.1,137.0
2012-09-13T10:30:16,1023.6,51.1,40.3502,21.2,57.4,834.6,0.0,933.0,813.0,117.5
2012-09-13T10:45:16,1032.9,50.2,40.8919,20.9,57.8,834.3,0.0,931.3,825.5,115.6
2012-09-13T11:15:16,1072.2,49.1,42.647,21.3,54.5,833.9,0.0,918.9,845.0,122.5
2012-09-13T11:30:16,1091.8,50.9,42.9623,22.0,50.0,833.8,0.0,949.9,865.7,110.7
2012-09-13T11:45:16,1072.0,50.9,42.3308,22.2,48.2,833.9,0.0,919.7,853.0,120.9
2012-09-13T12:00:16,1102.1,51.8,43.1143,22.5,48.9,833.8,0.0,965.5,868.7,100.4
2012-09-13T12:15:16,1090.3,49.8,43.1572,22.4,44.4,833.8,0.0,825.2,766.8,122.4
2012-09-13T12:30:16,1072.5,51.5,42.0511,21.7,43.1,833.6,0.0,935.0,837.8,105.3
2012-09-13T12:45:16,1075.2,52.4,42.0635,23.6,40.7,833.4,0.0,967.8,849.8,100.4
2012-09-13T13:15:16,1004.9,53.5,39.164,24.4,35.8,833.0,0.0,942.3,794.4,94.3
2012-09-13T13:30:16,988.1,54.3,38.2882,24.7,32.8,832.5,0.0,950.0,776.2,92.4
2012-09-13T13:45:17,958.3,52.9,37.4004,25.3,25.4,832.5,0.0,951.9,753.5,86.7
2012-09-13T14:00:17,920.7,47.8,36.5668,23.1,30.1,832.7,0.0,943.3,726.5,87.1
2012-09-13T14:15:16,874.9,48.9,34.5903,23.3,28.6,832.7,0.0,933.9,688.2,85.2
2012-09-13T14:30:16,819.0,48.2,32.4454,23.5,29.9,832.3,0.0,906.1,644.1,86.3
2012-09-13T14:45:17,765.6,45.9,30.4579,24.0,30.3,832.1,0.0,889.0,603.9,85.5
2012-09-13T15:00:17,715.2,44.4,28.4658,23.9,29.4,832.5,0.0,879.6,566.2,84.0
2012-09-13T15:15:16,653.6,42.4,26.0855,24.2,31.2,832.6,0.0,851.6,521.0,83.3
2012-09-13T15:30:16,590.9,40.2,23.5197,22.7,30.7,832.3,0.0,828.8,469.4,80.6
2012-09-13T15:45:16,529.2,37.7,20.8891,23.3,31.0,831.9,0.0,806.4,422.3,77.9
2012-09-13T16:00:16,465.5,35.2,18.1557,22.9,31.2,831.9,0.0,780.3,372.0,74.1
2012-09-13T16:15:16,396.7,33.2,15.0558,22.8,30.8,832.2,0.0,737.9,317.4,69.6
2012-09-13T16:30:16,329.1,31.3,11.9975,23.5,31.0,832.4,0.0,695.0,267.1,64.3
2012-09-13T16:45:16,260.4,28.7,8.9372,23.3,30.5,832.5,0.0,637.5,213.7,58.2
2012-09-13T17:00:16,196.5,25.2,6.2024,21.9,30.4,832.6,0.0,575.6,164.0,51.0
2012-09-13T17:15:16,136.0,22.1,3.7834,21.1,30.7,832.7,0.0,497.7,116.3,43.4
2012-09-13T17:30:16,81.4,19.4,1.9315,20.5,30.3,832.6,0.0,176.4,26.4,34.2
2012-09-14T06:15:16,65.5,9.5,1.4782,12.5,42.9,833.2,0.0,433.2,73.7,28.6
2012-09-14T06:30:16,120.2,11.1,3.2133,13.5,41.2,833.6,0.0,549.5,121.5,36.6
2012-09-14T06:45:16,182.9,14.0,5.6685,14.8,36.8,833.2,0.0,639.4,173.8,43.0
2012-09-14T07:00:16,248.2,17.1,8.5896,15.6,34.5,832.9,0.0,705.0,224.8,48.8
2012-09-14T07:15:16,315.2,20.4,11.689,16.4,32.3,833.1,0.0,755.9,277.7,52.9
2012-09-14T07:30:16,382.9,24.2,14.8083,17.2,31.6,833.3,0.0,796.5,328.6,57.1
2012-09-14T07:45:16,450.0,27.8,17.9011,18.2,29.7,833.1,0.0,831.9,382.1,60.5
2012-09-14T08:00:16,516.0,32.6,20.704,20.8,27.3,833.0,0.0,861.9,429.9,63.6
2012-09-14T08:15:16,580.2,36.4,23.396,21.8,27.4,833.6,0.0,886.2,479.5,65.9
2012-09-14T08:30:16,637.7,38.6,25.7586,21.7,28.6,833.1,0.0,894.4,522.2,68.5
2012-09-14T08:45:16,697.9,40.3,28.2702,22.7,34.0,833.5,0.0,913.0,568.7,70.0
2012-09-14T09:00:16,757.2,42.5,30.5933,22.5,34.5,833.3,0.0,934.3,613.9,70.8
2012-09-14T09:15:16,812.4,42.7,32.8462,22.3,32.7,832.9,0.0,949.8,655.2,71.1
2012-09-14T09:30:16,862.1,42.6,34.931,22.5,28.8,832.8,0.0,960.1,692.9,71.9
2012-09-14T09:45:16,907.9,44.2,36.6521,22.6,27.0,832.9,0.0,975.8,729.3,71.9
2012-09-14T10:00:16,951.2,44.5,38.3461,22.5,25.1,832.9,0.0,983.5,758.8,71.1
2012-09-14T10:15:16,988.8,45.7,39.646,23.1,25.7,833.1,0.0,993.7,786.4,70.4
2012-09-14T10:30:16,1021.5,47.4,40.6809,23.4,25.1,833.2,0.0,1001.6,810.8,70.3
2012-09-14T10:45:16,1049.1,50.1,41.3053,24.0,23.9,833.1,0.0,1007.6,832.2,69.2
2012-09-14T11:00:16,1070.2,54.0,41.4574,25.3,21.8,832.8,0.0,1016.7,846.6,67.7
2012-09-14T11:15:17,1092.8,53.9,42.2358,25.7,20.1,832.3,0.0,1025.0,862.9,65.4
2012-09-14T11:30:16,1098.1,55.2,42.327,25.4,19.3,832.7,0.0,1024.2,866.6,65.0
2012-09-14T11:45:16,1105.9,54.7,42.6664,25.5,20.3,832.3,0.0,1028.1,870.9,63.1
2012-09-14T12:00:16,1109.9,54.4,42.9079,25.6,17.5,832.0,0.0,1030.0,874.0,62.7
2012-09-14T12:15:16,1116.3,53.0,43.2583,25.7,15.9,832.1,0.0,1043.4,877.8,59.7
2012-09-14T12:30:16,1107.5,53.1,42.9407,25.8,15.9,831.5,0.0,1041.4,870.8,60.4
2012-09-14T12:45:16,1087.6,54.6,41.9036,27.3,15.6,831.3,0.0,1035.3,855.1,61.2
2012-09-14T13:00:16,1066.8,56.0,40.8829,27.3,16.0,831.0,0.0,1027.9,836.2,62.3
2012-09-14T13:15:16,1041.5,54.3,40.1483,27.3,15.6,831.5,0.0,1021.5,816.0,63.1
2012-09-14T13:30:17,1011.7,53.8,39.1098,26.8,16.7,830.9,0.0,1013.7,790.2,63.5
2012-09-14T13:45:16,972.2,49.7,38.2439,26.4,15.8,831.0,0.0,1001.6,760.6,63.5
2012-09-14T14:15:16,891.8,48.9,35.0382,26.2,14.3,830.6,0.0,989.5,696.6,61.9
2012-09-14T14:30:16,846.7,48.8,33.1781,26.4,15.7,830.6,0.0,983.5,660.1,60.8
2012-09-14T14:45:16,796.3,48.9,31.1975,26.6,15.3,830.1,0.0,974.8,619.9,59.7
2012-09-14T15:00:16,739.1,45.1,29.1594,26.2,14.7,830.4,0.0,956.8,576.6,59.7
2012-09-14T15:15:16,678.8,42.9,26.8371,25.8,15.1,829.7,0.0,938.8,530.8,58.1
2012-09-14T15:30:16,615.9,42.4,24.1391,26.2,16.7,830.1,0.0,920.1,480.5,55.9
2012-09-14T15:45:16,556.6,39.7,21.6886,25.4,14.5,829.3,0.0,909.4,435.3,53.6
2012-09-14T16:00:16,490.3,38.1,18.8133,25.6,14.0,829.8,0.0,886.1,383.9,51.3
2012-09-14T16:15:16,417.9,35.6,15.6524,25.4,14.2,829.3,0.0,844.0,328.6,49.4
2012-09-14T16:30:16,353.4,32.4,12.7181,25.3,14.9,829.7,0.0,813.9,279.6,46.4
2012-09-14T16:45:16,281.3,30.5,9.491,24.8,13.2,829.6,0.0,757.0,221.8,43.0
2012-09-14T17:00:17,211.9,27.7,6.4953,25.4,14.5,829.1,0.0,689.5,167.1,39.2
2012-09-14T17:15:16,147.4,25.2,3.897,24.6,15.0,829.6,0.0,612.6,117.5,33.8
2012-09-14T17:30:16,88.1,22.4,1.9057,24.0,16.1,829.6,0.0,200.52,15.7,27.4
2012-09-15T06:15:16,57.4,13.5,1.2851,16.5,24.8,827.4,0.0,354.0,64.2,26.7
2012-09-15T06:30:16,118.8,14.9,3.1584,17.3,23.7,827.1,0.0,530.6,117.7,37.3
2012-09-15T06:45:16,184.0,17.6,5.6479,18.4,22.2,827.1,0.0,629.5,171.3,44.6
2012-09-15T07:00:16,249.7,20.5,8.5352,19.3,21.8,827.2,0.0,697.2,224.1,50.7
2012-09-15T07:15:16,318.3,23.7,11.6346,20.5,20.1,827.1,0.0,751.4,277.6,55.6
2012-09-15T07:30:16,386.7,26.7,14.7889,21.5,18.2,827.2,0.0,792.9,331.1,60.5
2012-09-15T07:45:16,453.7,30.0,17.9,22.4,17.4,827.6,0.0,827.9,383.2,64.3
2012-09-15T08:00:16,521.5,33.6,20.8256,23.5,15.6,827.2,0.0,862.3,435.4,67.0
2012-09-15T08:15:16,587.5,37.0,23.5808,24.6,15.2,827.5,0.0,888.0,486.3,70.0
2012-09-15T08:30:16,648.9,40.8,25.9782,25.5,15.0,827.0,0.0,905.6,532.2,73.1
2012-09-15T08:45:16,703.0,43.7,28.0369,26.0,27.1,827.2,0.0,907.1,571.1,81.8
2012-09-15T09:00:16,692.3,43.8,27.5785,25.8,29.9,827.3,0.0,821.6,557.1,85.2
2012-09-15T09:15:16,835.4,48.0,33.0319,26.5,26.0,827.2,0.0,954.1,667.7,88.2
2012-09-15T09:30:16,879.5,48.9,34.6853,26.7,27.2,826.9,0.0,967.7,700.4,82.5
2012-09-15T09:45:16,926.7,51.0,36.2402,27.2,23.3,827.0,0.0,980.9,734.8,82.5
2012-09-15T10:00:16,967.1,54.0,37.3711,28.0,19.5,827.3,0.0,989.9,768.7,85.9
2012-09-15T10:15:16,1009.3,56.5,38.4703,29.2,18.2,826.8,0.0,997.8,798.1,90.9
2012-09-15T10:30:16,1034.4,56.5,39.5419,29.2,17.1,826.9,0.0,994.0,818.8,92.4
2012-09-15T10:45:16,1062.6,56.0,40.7018,29.8,16.6,826.5,0.0,977.2,842.6,112.1
2012-09-15T11:00:16,1098.3,56.2,42.1272,29.8,14.7,826.8,0.0,971.8,872.7,132.7
2012-09-15T11:15:16,1104.2,56.3,42.3531,30.8,14.9,826.2,0.0,963.3,881.3,138.7
2012-09-15T11:30:16,1129.0,57.3,43.0121,30.4,11.7,826.2,0.0,932.7,929.6,200.3
2012-09-15T11:45:16,851.8,54.2,32.8492,30.4,10.6,826.4,0.0,531.4,724.2,311.2
2012-09-15T12:30:16,423.9,42.4,16.5719,29.4,11.1,825.9,0.0,100.6,348.5,275.4
2012-09-15T12:45:16,1120.3,56.9,43.0534,32.1,10.8,826.0,0.0,962.0,885.5,155.4
2012-09-15T13:00:17,1065.2,58.2,40.558,30.7,9.9,825.6,0.0,963.3,833.4,115.1
2012-09-15T13:15:17,1026.3,58.7,38.9535,31.6,10.4,825.0,0.0,961.3,800.7,100.7
2012-09-15T13:30:17,997.1,58.8,37.9208,31.8,10.5,825.4,0.0,955.3,777.5,100.7
2012-09-15T13:45:16,947.7,56.4,36.3562,32.4,10.5,825.2,0.0,933.9,738.0,94.6
2012-09-15T14:00:16,911.8,57.1,34.7782,33.5,10.8,824.7,0.0,932.2,711.5,95.4
2012-09-15T14:15:16,876.5,55.4,33.5993,31.6,10.0,824.4,0.0,912.5,685.1,109.0
2012-09-15T15:00:16,800.0,48.3,31.4121,30.9,10.6,824.4,0.0,872.3,650.6,188.8
2012-09-15T15:15:16,674.0,47.9,26.2445,30.7,11.8,823.9,0.0,859.0,525.6,101.4
