Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp (W),Dry bulb temperature (degC),Relative humidity (%RH),Atmospheric pressure (mb),Precipitation (mm) accumulated daily total,Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Diffuse horizontal irradiance (W/m2)
2012-08-14T06:15:05,71.4,14.4,12.81,17.8,52.4,823.0,0.0,266.0,117.1,66.2
2012-08-14T06:30:05,105.9,15.5,18.2433,19.1,50.3,823.1,0.0,308.9,152.3,81.5
2012-08-14T06:45:05,147.7,17.7,25.6333,20.5,46.0,823.5,0.0,357.8,196.3,95.2
2012-08-14T07:00:05,201.1,20.7,36.0499,22.1,39.2,823.5,0.0,432.2,253.0,109.6
2012-08-14T07:15:05,257.3,23.9,47.8341,22.4,39.8,822.9,0.0,488.4,305.8,123.3
2012-08-14T07:30:05,312.6,27.5,59.5818,24.4,32.3,823.3,0.0,529.3,354.9,133.2
2012-08-14T07:45:05,369.1,31.2,71.6285,25.6,33.1,822.8,0.0,562.7,403.3,144.2
2012-08-14T08:00:05,427.8,33.3,84.4892,24.8,40.2,822.9,0.0,591.4,455.4,154.5
2012-08-14T08:15:05,485.1,37.3,96.0154,27.0,27.7,823.1,0.0,618.1,502.5,165.1
2012-08-14T08:30:05,540.4,40.5,107.0598,27.7,28.5,822.6,0.0,641.8,547.7,171.6
2012-08-14T08:45:05,593.1,43.0,117.2556,28.4,30.9,822.9,0.0,659.8,588.5,176.9
2012-08-14T09:00:05,649.0,46.4,127.5906,29.4,27.2,823.1,0.0,683.9,634.4,184.1
2012-08-14T09:15:05,701.5,47.7,137.8706,29.6,25.5,823.0,0.0,699.2,677.0,189.8
2012-08-14T09:30:05,744.3,48.0,146.1499,30.0,26.8,822.3,0.0,709.4,708.3,193.5
2012-08-14T09:45:05,790.2,49.3,154.4456,30.4,26.4,822.7,0.0,724.4,743.4,195.8
2012-08-14T10:00:05,832.0,51.7,161.4449,30.9,20.7,822.4,0.0,740.4,778.5,200.3
2012-08-14T10:15:05,869.7,52.1,168.8128,31.0,23.0,822.1,0.0,752.0,808.7,203.4
2012-08-14T10:30:05,903.0,52.9,174.5376,31.4,19.6,822.0,0.0,757.7,832.5,206.4
2012-08-14T10:45:05,951.9,56.2,181.9845,32.4,19.4,822.2,0.0,783.7,872.6,212.4
2012-08-14T11:00:05,960.1,54.8,184.694,31.7,20.5,822.0,0.0,768.2,875.0,215.5
2012-08-14T11:15:05,1012.6,56.6,192.8276,32.0,19.8,821.9,0.0,789.5,913.9,225.3
2012-08-14T11:30:05,1045.6,59.1,198.0384,33.1,18.5,821.6,0.0,774.1,943.9,262.5
2012-08-14T11:45:05,1018.3,56.9,194.6693,33.6,18.3,821.1,0.0,756.3,921.3,251.9
2012-08-14T12:00:05,1019.9,59.9,192.4183,33.8,15.8,821.2,0.0,768.6,912.4,231.3
2012-08-14T12:15:05,1023.1,59.6,192.9589,34.1,15.8,820.7,0.0,790.7,919.9,220.3
2012-08-14T12:30:05,1013.8,59.1,191.7805,34.2,14.0,820.4,0.0,779.6,917.4,232.8
2012-08-14T12:45:05,1016.4,62.1,189.9217,35.1,13.0,820.3,0.0,787.6,917.3,232.8
2012-08-14T13:00:05,1008.6,62.5,187.5417,35.3,12.2,820.9,0.0,818.0,907.3,209.3
2012-08-14T13:15:05,984.0,63.7,183.0887,36.1,12.5,820.5,0.0,812.7,889.1,202.5
2012-08-14T13:30:05,957.8,63.3,177.923,36.5,8.3,820.5,0.0,812.4,870.2,202.1
2012-08-14T13:45:05,943.3,62.8,175.4257,37.0,9.1,820.3,0.0,816.4,855.2,200.2
2012-08-14T14:00:05,903.0,60.8,169.2791,36.3,8.0,820.3,0.0,815.3,829.4,189.5
2012-08-14T14:15:05,857.5,60.3,160.8647,36.7,7.2,820.0,0.0,784.9,782.9,190.3
2012-08-14T14:30:05,832.0,59.3,156.6934,36.1,8.5,820.0,0.0,780.9,769.1,204.0
2012-08-14T14:45:05,784.1,59.5,148.0453,37.6,8.0,819.8,0.0,757.5,738.3,207.4
2012-08-14T15:15:05,708.9,53.2,136.272,35.2,10.4,819.6,0.0,725.1,683.1,223.3
2012-08-14T15:30:05,168.7,41.7,31.8779,33.5,11.6,819.4,0.0,5.98,155.1,167.5
2012-08-14T15:45:05,532.3,38.9,105.9553,33.0,12.7,819.6,0.0,599.4,525.5,190.7
2012-08-14T16:00:05,463.6,45.6,89.2196,35.2,13.0,819.6,0.0,564.0,467.1,179.7
2012-08-14T16:15:05,199.1,41.9,37.2142,34.2,13.2,819.9,0.0,107.0,195.3,146.2
2012-08-14T16:45:05,171.7,37.7,32.0003,32.6,15.4,819.9,0.0,124.0,158.3,120.8
2012-08-14T17:00:05,102.6,32.8,19.4187,31.1,16.9,819.8,0.0,15.0,101.1,103.7
2012-08-14T17:15:05,174.0,32.3,31.0579,31.1,18.4,819.8,0.0,248.4,206.6,140.2
2012-08-14T17:30:05,106.4,32.0,20.3425,31.1,18.3,819.6,0.0,15.7,123.7,129.6
2012-08-14T17:45:05,115.4,31.1,20.041,31.2,17.1,820.0,0.0,259.9,152.6,108.3
2012-08-14T18:00:05,63.1,29.4,12.2165,30.5,18.0,819.8,0.0,91.3,78.5,74.1
2012-08-15T06:15:05,64.6,22.2,13.0275,23.9,25.1,820.3,0.0,113.9,89.9,71.2
2012-08-15T06:30:05,91.2,22.8,17.8012,24.1,25.1,820.9,0.0,121.9,118.2,92.1
2012-08-15T06:45:05,125.4,23.8,23.89,24.5,24.8,820.7,0.0,158.7,156.6,114.1
2012-08-15T07:00:05,162.6,25.2,30.7677,25.2,23.7,820.7,0.0,190.9,195.0,135.4
2012-08-15T07:15:05,205.0,26.6,39.0583,25.5,23.0,821.1,0.0,229.7,238.4,155.6
2012-08-15T07:30:05,251.3,28.2,48.4303,26.2,21.8,821.2,0.0,263.2,283.6,176.5
2012-08-15T07:45:05,299.7,29.9,58.42,26.7,20.7,821.0,0.0,292.6,329.5,197.0
2012-08-15T08:00:05,350.7,32.1,68.8812,27.4,20.0,821.2,0.0,325.4,328.2,167.4
2012-08-15T08:15:05,401.5,34.3,79.5834,28.0,18.8,821.1,0.0,358.9,422.5,230.5
2012-08-15T08:30:05,474.2,36.8,94.8051,28.9,17.7,821.0,0.0,411.4,487.9,249.9
2012-08-15T08:45:05,525.3,39.4,104.9584,29.7,16.7,821.0,0.0,430.1,528.1,264.0
2012-08-15T09:00:05,569.5,41.6,113.4003,30.1,16.3,821.2,0.0,446.1,563.9,273.8
2012-08-15T09:15:05,627.8,46.0,123.7942,31.6,14.7,821.0,0.0,480.2,611.6,284.8
2012-08-15T09:30:05,678.6,49.3,132.7264,32.8,14.5,821.3,0.0,501.6,653.0,299.2
2012-08-15T09:45:05,722.1,51.2,140.6526,32.7,21.2,820.9,0.0,504.9,686.9,314.4
2012-08-15T10:00:05,755.7,51.4,147.1265,32.3,22.5,821.0,0.0,518.9,725.7,330.3
2012-08-15T10:15:05,807.1,52.5,156.7132,32.9,20.3,821.2,0.0,547.6,767.2,335.6
2012-08-15T10:30:05,834.9,54.4,160.8178,33.6,18.1,820.8,0.0,546.2,794.7,353.4
2012-08-15T11:00:05,871.2,48.0,171.7078,32.9,15.4,820.6,0.0,545.1,830.9,366.7
2012-08-15T11:45:05,964.5,50.4,188.748,33.8,12.9,820.1,0.0,567.4,919.4,418.3
2012-08-15T12:00:05,950.1,55.0,182.2893,35.3,11.8,820.3,0.0,562.7,889.8,397.7
2012-08-15T12:15:05,337.5,48.7,66.8967,34.8,11.2,820.1,0.0,0.7,336.6,347.6
2012-08-15T13:00:05,322.3,47.3,64.1257,34.2,12.5,820.7,0.0,4.54,330.3,341.5
2012-08-15T13:15:05,325.9,45.5,65.4854,34.2,12.1,820.2,0.0,11.0,335.3,334.7
2012-08-15T13:30:05,355.1,42.9,71.5451,33.3,13.0,820.1,0.0,4.3,369.9,371.9
2012-08-15T13:45:05,280.6,44.7,56.0802,33.3,12.5,820.5,0.0,0.0,295.8,309.6
2012-08-15T14:00:05,284.8,40.8,57.5416,33.3,12.3,820.3,0.0,0.3,294.5,305.8
2012-08-15T14:15:05,312.7,41.6,63.3213,33.6,12.2,819.9,0.0,4.3,308.4,314.9
2012-08-15T14:30:05,296.4,47.0,58.8191,34.7,11.9,820.4,0.0,1.7,270.7,278.1
2012-08-15T14:45:05,712.2,53.1,137.4431,35.3,12.0,820.1,0.0,503.3,703.4,357.5
2012-08-15T15:00:05,269.0,44.4,52.4485,33.1,12.1,819.7,0.0,3.0,277.6,287.6
2012-08-15T15:15:05,193.4,38.9,38.1139,32.6,12.6,820.2,0.0,0.74,195.3,209.3
2012-08-15T15:30:05,180.5,37.1,36.0267,32.3,12.6,819.8,0.0,0.7,192.8,204.8
2012-08-15T15:45:05,505.1,37.0,101.1023,32.6,12.6,820.2,0.0,491.2,513.1,243.9
2012-08-15T16:00:05,155.5,38.9,31.9635,32.6,12.7,820.5,0.0,4.54,132.5,144.8
2012-08-15T16:15:05,75.9,35.1,15.9504,32.0,13.8,820.9,0.0,18.9,58.4,67.3
2012-08-15T16:30:05,98.8,30.0,20.5892,28.3,23.1,821.4,0.0,16.4,83.5,79.4
2012-08-15T16:45:05,130.1,30.1,26.58,28.0,24.0,821.8,0.0,6.039999999999999,155.1,160.7
2012-08-15T17:00:05,176.8,29.4,32.8967,27.5,28.2,821.6,0.0,165.6,200.4,147.1
2012-08-15T17:15:05,137.0,29.0,25.4545,27.2,29.8,822.0,0.0,107.4,160.2,133.4
2012-08-15T17:30:05,127.6,27.9,22.8062,26.9,30.4,822.7,0.0,177.0,157.7,119.7
2012-08-15T17:45:05,66.2,26.4,13.5473,25.8,31.6,823.2,0.0,0.7,73.5,79.1
2012-08-16T06:15:05,65.1,13.7,13.2541,13.5,74.9,828.2,0.0,0.3,75.5,76.2
2012-08-16T06:30:05,81.9,14.2,16.8821,13.7,74.0,828.2,0.0,1.0,86.9,89.5
2012-08-16T06:45:05,81.5,14.0,16.798,13.9,72.1,828.4,0.0,1.7,91.3,94.8
2012-08-16T07:00:05,127.0,15.2,26.1611,14.4,69.8,828.4,0.0,50.3,146.7,132.5
2012-08-16T07:15:05,227.6,18.0,43.8117,15.3,67.9,827.9,0.0,275.5,264.4,161.4
2012-08-16T07:30:05,276.8,20.7,54.18,15.9,68.8,827.9,0.0,299.3,316.6,191.1
2012-08-16T08:15:05,419.2,25.7,84.3974,16.6,66.3,828.2,0.0,361.8,432.9,236.0
2012-08-16T08:30:05,458.7,30.2,92.4704,17.0,64.8,827.6,0.0,387.9,463.1,238.3
2012-08-16T08:45:05,539.3,32.2,109.6316,18.7,61.3,828.0,0.0,450.9,537.3,256.5
2012-08-16T09:00:05,564.0,35.2,113.6294,19.2,61.9,827.7,0.0,438.1,554.9,267.2
2012-08-16T09:15:05,617.9,36.3,124.6989,19.4,60.3,827.6,0.0,462.9,600.7,278.5
2012-08-16T09:30:05,673.1,38.1,135.5829,19.8,59.5,827.5,0.0,488.2,650.3,295.3
2012-08-16T09:45:05,707.0,41.3,141.239,20.7,58.1,827.7,0.0,489.2,675.4,305.1
2012-08-16T10:00:05,801.0,44.3,158.8837,20.8,56.1,827.6,0.0,499.5,760.9,370.5
2012-08-16T10:30:05,361.8,38.9,73.0707,20.7,54.5,827.4,0.0,3.7,345.2,346.1
2012-08-16T12:00:05,911.4,50.1,177.7789,23.1,50.0,826.7,0.0,545.2,826.6,343.4
2012-08-16T12:15:05,933.4,52.8,180.5514,25.9,48.7,826.5,0.0,590.7,849.2,325.5
2012-08-16T12:30:05,917.1,52.5,177.3331,25.7,48.4,826.5,0.0,554.5,841.6,348.3
2012-08-16T12:45:05,976.2,50.3,191.0176,25.8,48.2,825.9,0.0,626.1,903.2,353.6
2012-08-16T13:00:05,893.5,53.7,172.4006,26.3,45.3,826.3,0.0,610.7,815.1,288.9
2012-08-16T13:15:05,889.0,53.8,171.5756,27.2,44.2,826.1,0.0,610.7,821.4,301.5
2012-08-16T13:30:05,862.2,53.9,166.042,27.2,43.3,825.9,0.0,602.6,807.6,307.6
2012-08-16T13:45:05,830.3,53.1,160.3986,27.5,41.6,826.0,0.0,601.9,770.4,286.3
2012-08-16T14:15:05,373.6,40.5,75.0579,26.0,43.8,825.9,0.0,113.4,339.9,256.6
2012-08-16T15:00:05,259.9,36.4,52.3202,24.4,45.2,825.4,0.0,12.7,262.0,259.2
2012-08-16T15:15:05,186.0,34.8,36.6868,24.7,43.7,826.0,0.0,1.7,181.6,190.8
2012-08-16T15:45:05,531.7,37.4,105.4462,24.8,43.5,825.7,0.0,608.0,519.7,180.6
2012-08-16T16:00:05,472.7,37.2,92.4573,25.0,40.5,825.4,0.0,600.3,471.4,163.1
2012-08-16T16:15:05,410.3,37.2,79.1028,25.8,38.9,825.6,0.0,563.9,418.6,155.5
2012-08-16T16:30:05,336.3,35.1,62.9815,25.7,40.2,825.7,0.0,517.7,369.6,152.9
2012-08-16T16:45:05,186.1,30.2,34.4603,23.8,41.1,825.7,0.0,231.6,227.5,146.0
2012-08-16T17:00:05,116.1,25.6,23.302,22.8,41.4,825.2,0.0,3.0799999999999996,127.6,133.1
2012-08-16T17:15:05,153.1,25.5,27.1137,22.8,41.7,824.4,0.0,235.6,183.5,120.2
2012-08-16T17:30:05,52.7,22.8,10.1129,22.2,42.7,825.3,0.0,49.8,50.9,57.0
2012-08-16T17:45:05,82.5,22.3,14.6982,22.8,40.9,824.6,0.0,148.9,116.9,90.1
2012-08-16T18:00:05,69.3,22.5,12.9712,22.6,45.1,824.9,0.0,178.7,91.8,70.0
2012-08-17T06:15:05,69.1,9.2,12.6438,12.3,75.0,825.1,0.0,283.9,115.2,62.5
2012-08-17T06:30:05,107.0,10.0,18.5894,13.1,74.0,824.6,0.0,352.0,157.4,75.8
2012-08-17T06:45:05,159.5,11.9,27.6489,15.1,69.8,824.8,0.0,442.8,213.4,89.5
2012-08-17T07:00:05,209.1,14.5,37.2941,15.5,66.4,825.1,0.0,483.0,258.8,101.3
2012-08-17T07:15:05,267.4,18.6,49.6171,16.7,65.2,825.1,0.0,534.6,313.5,113.1
2012-08-17T07:30:05,317.0,22.0,60.7221,17.4,61.2,825.0,0.0,540.3,355.0,128.3
2012-08-17T07:45:05,369.5,25.1,72.1627,17.7,63.9,824.8,0.0,548.9,400.3,144.7
2012-08-17T08:00:05,411.7,27.7,81.4063,18.0,62.7,824.9,0.0,538.8,434.2,159.9
2012-08-17T08:15:05,465.0,30.4,93.0162,18.6,63.1,825.3,0.0,561.5,479.5,169.8
2012-08-17T08:30:05,515.5,32.9,103.5849,19.4,61.0,824.7,0.0,572.8,522.2,183.5
2012-08-17T08:45:05,567.9,35.8,114.395,20.3,59.6,825.3,0.0,598.3,565.6,189.5
2012-08-17T09:00:05,625.4,39.0,125.1041,20.7,56.1,824.8,0.0,628.6,616.4,197.1
2012-08-17T09:15:05,662.1,41.6,132.2838,20.8,55.1,825.2,0.0,625.6,644.1,207.7
2012-08-17T09:30:05,716.8,43.3,142.3575,22.2,54.6,825.1,0.0,651.3,683.0,208.5
2012-08-17T09:45:05,789.0,46.2,155.6211,23.4,52.6,825.1,0.0,700.7,750.8,217.6
2012-08-17T10:00:05,819.0,48.7,160.21,23.5,51.3,824.6,0.0,699.0,772.8,224.0
2012-08-17T10:15:05,845.4,47.8,166.0751,23.3,49.7,824.6,0.0,692.0,791.0,234.3
2012-08-17T10:30:05,839.4,50.5,163.5029,23.7,51.6,824.6,0.0,647.4,780.9,248.4
2012-08-17T10:45:05,869.9,52.5,168.5516,25.1,45.6,824.5,0.0,654.3,803.4,256.7
2012-08-17T11:00:05,905.5,51.4,176.1262,24.4,45.0,824.7,0.0,667.3,827.8,258.9
2012-08-17T11:15:05,946.6,51.2,184.3054,25.3,44.7,824.8,0.0,697.7,863.0,257.4
2012-08-17T11:30:05,961.5,52.1,187.3238,25.4,44.6,824.6,0.0,705.4,871.7,255.1
2012-08-17T11:45:05,1009.9,53.0,196.0233,26.0,41.6,824.0,0.0,737.1,925.1,276.0
2012-08-17T12:00:05,890.4,50.8,174.5822,25.6,39.0,824.4,0.0,583.8,811.9,300.3
2012-08-17T12:15:05,901.0,50.7,175.9691,26.1,39.3,823.9,0.0,611.2,813.7,280.1
2012-08-17T12:30:05,966.9,52.1,188.5812,26.7,36.2,824.0,0.0,701.5,875.2,262.3
2012-08-17T13:00:05,947.3,57.7,181.116,29.7,31.5,823.9,0.0,694.8,856.4,273.7
2012-08-17T13:15:05,885.1,56.7,170.1002,29.5,30.7,823.1,0.0,637.9,797.2,271.7
2012-08-17T13:30:05,870.7,54.5,168.3741,29.1,27.6,823.7,0.0,640.5,788.4,269.4
2012-08-17T13:45:05,845.1,55.7,162.9212,30.2,27.9,823.3,0.0,639.1,763.2,263.3
2012-08-17T14:00:05,807.0,54.7,156.01,30.6,26.2,822.8,0.0,630.4,735.5,253.4
2012-08-17T14:15:05,782.5,51.4,152.5397,29.6,25.3,823.1,0.0,635.1,715.4,244.3
2012-08-17T14:30:05,757.7,52.8,146.6448,29.7,26.5,822.7,0.0,651.4,695.3,232.9
2012-08-17T14:45:05,720.4,52.4,139.2837,31.0,27.3,822.3,0.0,636.7,666.4,232.1
2012-08-17T15:00:05,664.4,50.4,128.7458,31.1,26.5,822.4,0.0,616.9,616.1,219.2
2012-08-17T15:15:05,603.5,49.4,116.7629,30.9,25.2,822.6,0.0,603.9,567.1,201.0
2012-08-17T15:30:05,549.1,48.4,105.8325,31.4,22.9,822.2,0.0,584.2,521.3,190.3
2012-08-17T15:45:05,495.6,46.4,95.3654,32.0,23.9,822.0,0.0,559.4,480.4,181.2
2012-08-17T16:00:05,445.8,44.5,85.4648,31.7,24.6,822.4,0.0,552.4,442.8,168.7
2012-08-17T16:30:05,323.6,39.2,60.0358,30.9,24.0,822.1,0.0,467.2,334.8,144.8
2012-08-17T17:00:05,203.2,32.0,35.5498,29.1,26.6,822.5,0.0,367.5,229.3,113.6
2012-08-17T17:15:05,75.0,30.8,14.386,29.0,26.7,822.2,0.0,0.7,80.4,90.8
2012-08-17T17:45:05,75.0,25.1,11.5914,26.8,28.9,822.5,0.0,252.6,108.7,67.3
2012-08-18T06:30:05,107.1,16.4,17.5583,18.4,46.6,825.6,0.0,332.4,156.7,78.4
2012-08-18T06:45:05,146.2,18.3,24.3501,19.7,44.8,826.1,0.0,367.3,191.3,88.0
2012-08-18T07:00:05,211.9,21.1,36.8563,20.8,45.0,826.7,0.0,493.6,261.2,99.4
2012-08-18T07:15:05,267.2,24.0,48.3854,21.9,44.1,826.7,0.0,546.1,309.0,106.2
2012-08-18T07:30:05,330.7,26.5,61.8793,21.5,41.2,826.9,0.0,610.0,368.7,110.4
2012-08-18T07:45:05,397.9,28.9,76.2646,21.8,41.5,827.1,0.0,670.6,427.8,113.4
2012-08-18T08:00:05,457.6,31.1,89.4727,21.9,35.1,827.0,0.0,706.0,480.6,118.0
2012-08-18T08:15:05,518.6,33.2,102.3512,22.2,35.4,826.8,0.0,738.1,529.6,119.5
2012-08-18T08:30:05,574.1,35.8,114.1801,22.0,34.8,827.5,0.0,760.8,576.7,123.7
2012-08-18T08:45:05,627.2,38.2,125.1207,22.4,34.3,827.5,0.0,778.5,620.1,127.1
2012-08-18T09:00:05,684.4,41.5,135.9996,23.4,32.1,827.5,0.0,801.8,665.3,129.7
2012-08-18T09:15:05,737.0,44.7,145.3116,24.1,31.8,827.1,0.0,819.2,706.7,131.6
2012-08-18T09:30:05,783.5,45.8,154.2691,24.0,30.2,827.0,0.0,835.9,744.4,130.5
2012-08-18T09:45:05,832.1,45.8,163.905,24.4,30.6,827.0,0.0,853.3,779.6,130.1
2012-08-18T10:00:05,873.2,47.3,171.2558,23.9,30.6,827.1,0.0,863.9,810.4,131.6
2012-08-18T10:15:05,911.4,48.8,178.2312,24.5,27.6,827.1,0.0,879.9,838.5,127.0
2012-08-18T10:30:05,946.2,51.7,183.3358,24.8,29.0,827.3,0.0,896.9,866.8,123.2
2012-08-18T10:45:05,973.7,54.8,186.3273,26.6,26.6,827.0,0.0,910.6,886.2,119.8
2012-08-18T11:00:05,992.9,56.7,189.0724,26.0,27.8,826.4,0.0,911.2,900.0,120.1
2012-08-18T11:30:05,1022.0,53.5,197.0921,25.0,26.8,826.7,0.0,912.4,921.9,121.3
2012-08-18T11:45:05,1029.6,55.0,197.4138,26.1,26.2,825.9,0.0,913.7,925.6,121.3
2012-08-18T12:00:05,1037.2,54.2,199.7452,25.9,26.5,826.3,0.0,917.0,933.1,122.8
2012-08-18T12:15:05,1033.3,57.4,196.724,28.2,26.4,825.5,0.0,915.0,932.4,122.0
2012-08-18T12:30:05,1026.2,57.1,195.3482,28.0,25.1,826.1,0.0,913.9,923.0,121.3
2012-08-18T12:45:05,1009.6,57.2,192.8043,27.7,25.2,825.3,0.0,903.6,911.7,122.8
2012-08-18T13:00:05,1003.9,58.4,190.6068,27.4,25.5,825.8,0.0,912.2,905.4,122.8
2012-08-18T13:15:05,977.5,57.1,186.402,27.4,25.4,825.1,0.0,902.1,878.9,122.0
2012-08-18T13:30:05,956.4,54.8,183.8053,28.7,23.2,825.5,0.0,900.7,865.0,118.2
2012-08-18T13:45:05,929.2,55.2,178.4636,27.5,23.8,824.9,0.0,897.7,839.9,119.3
2012-08-18T14:00:05,889.8,54.1,171.3358,28.9,23.4,825.1,0.0,876.6,807.2,121.2
2012-08-18T14:15:05,847.3,54.8,162.3804,29.3,23.2,824.9,0.0,860.5,768.2,122.0
2012-08-18T14:30:05,809.5,52.0,156.3125,28.6,23.0,824.6,0.0,847.1,739.3,123.5
2012-08-18T14:45:05,771.4,51.1,149.1509,27.6,22.4,824.8,0.0,846.4,706.6,119.7
2012-08-18T15:00:05,717.3,51.1,138.0006,29.3,21.8,824.2,0.0,825.7,660.1,117.4
2012-08-18T15:15:05,667.6,45.8,130.0555,27.2,22.7,824.5,0.0,805.0,621.8,119.7
2012-08-18T15:30:05,627.7,44.5,122.2379,27.6,22.6,824.4,0.0,774.9,583.5,130.3
2012-08-18T15:45:05,561.1,43.0,108.8314,27.2,22.2,824.2,0.0,749.4,531.4,124.3
2012-08-18T16:00:05,525.6,42.7,100.8424,27.8,22.7,824.8,0.0,720.0,518.2,156.9
2012-08-18T16:15:05,102.7,34.9,18.9577,27.4,22.7,824.3,0.0,5.22,99.9,113.6
2012-08-18T16:30:05,313.7,30.7,61.008,25.6,23.6,824.4,0.0,405.0,313.5,147.8
2012-08-18T16:45:05,103.4,27.9,20.0645,25.6,23.4,824.5,0.0,5.000000000000001,101.1,109.8
2012-08-18T17:00:05,307.0,32.3,55.1602,27.3,22.9,824.4,0.0,597.5,328.0,136.1
2012-08-18T17:15:05,207.9,31.8,33.6354,28.3,22.3,824.1,0.0,546.3,235.6,87.8
2012-08-18T17:30:05,146.4,28.7,21.9099,26.5,22.9,824.2,0.0,488.1,181.0,74.9
2012-08-18T17:45:05,98.2,26.2,14.3204,26.3,22.8,824.6,0.0,413.2,135.1,66.9
2012-08-19T06:15:05,69.9,10.5,9.1879,14.7,41.2,826.3,0.0,562.8,146.1,42.3
2012-08-19T06:30:05,119.8,11.9,16.1805,15.8,41.2,826.2,0.0,639.2,197.1,48.4
2012-08-19T06:45:05,177.4,14.2,26.6244,17.0,38.6,826.4,0.0,696.5,247.4,53.7
2012-08-19T07:00:05,237.8,17.2,39.2753,17.8,38.0,826.3,0.0,741.3,300.9,58.6
2012-08-19T07:15:05,300.0,20.4,53.0347,18.3,38.2,826.4,0.0,776.8,351.2,62.8
2012-08-19T07:30:05,362.0,24.1,66.9769,19.0,36.6,826.0,0.0,804.1,404.0,66.2
2012-08-19T07:45:05,423.1,27.5,80.7014,20.1,35.9,826.2,0.0,832.2,453.0,68.5
2012-08-19T08:00:05,487.8,30.8,94.5517,20.3,32.9,826.4,0.0,860.9,503.3,70.8
2012-08-19T08:15:05,547.7,32.6,107.9431,19.9,32.5,826.5,0.0,879.5,553.6,73.1
2012-08-19T08:30:05,604.1,35.4,120.1411,21.2,32.6,826.1,0.0,893.5,600.0,75.0
2012-08-19T08:45:05,657.6,39.4,131.0488,22.4,32.6,826.4,0.0,910.8,644.0,76.5
2012-08-19T09:00:05,710.8,42.4,140.9596,22.8,30.3,826.6,0.0,924.0,686.7,78.4
2012-08-19T09:15:05,761.2,43.1,150.9765,22.6,30.0,826.4,0.0,929.7,724.3,79.9
2012-08-19T09:30:05,810.6,46.2,159.6721,23.1,29.4,826.5,0.0,940.7,762.7,82.2
2012-08-19T09:45:05,855.6,47.8,167.5463,24.4,29.4,826.5,0.0,946.9,795.9,84.0
2012-08-19T10:00:05,894.4,49.6,174.1628,24.2,28.2,826.0,0.0,950.1,824.7,85.2
2012-08-19T10:15:05,930.6,49.3,180.8749,23.9,27.1,825.8,0.0,954.1,852.3,87.1
2012-08-19T10:30:05,961.2,51.8,185.7631,25.7,25.3,826.2,0.0,957.3,875.5,89.0
2012-08-19T10:45:05,988.1,53.0,190.3778,25.2,26.7,825.7,0.0,959.2,896.7,89.3
2012-08-19T11:15:05,1029.0,57.7,195.1732,28.2,23.7,825.7,0.0,969.8,928.0,90.1
2012-08-19T11:30:05,1041.6,58.5,197.0891,28.2,23.1,825.3,0.0,971.1,939.3,90.5
2012-08-19T11:45:05,1047.2,57.9,198.8076,27.0,24.2,825.5,0.0,966.4,941.2,93.1
2012-08-19T12:15:05,1050.6,58.5,198.8814,28.8,22.1,825.2,0.0,967.7,944.3,96.2
2012-08-19T12:30:05,1040.1,57.6,198.3123,27.6,20.6,825.4,0.0,958.2,934.1,98.4
2012-08-19T12:45:05,1036.4,56.3,197.8725,27.8,20.7,825.3,0.0,960.8,925.2,98.4
2012-08-19T13:00:05,1016.0,56.3,193.8468,28.1,20.2,825.2,0.0,950.8,910.1,97.7
2012-08-19T13:15:05,995.8,56.4,190.354,28.4,19.7,824.9,0.0,947.4,891.3,99.9
2012-08-19T13:30:05,962.0,53.0,186.2108,27.5,19.2,824.5,0.0,928.7,866.8,103.0
2012-08-19T13:45:05,937.1,54.8,180.0295,29.1,19.7,824.7,0.0,927.7,844.8,102.6
2012-08-19T14:00:05,903.6,56.0,172.7516,30.3,19.0,824.4,0.0,921.0,818.4,100.7
2012-08-19T14:15:05,866.4,54.8,165.8434,29.3,19.1,824.1,0.0,914.9,784.5,99.2
2012-08-19T14:30:05,822.3,53.2,157.9232,29.3,18.5,824.5,0.0,897.5,746.8,100.7
2012-08-19T14:45:05,776.4,52.2,149.3257,30.2,17.2,824.1,0.0,883.8,710.4,100.7
2012-08-19T15:00:05,723.7,49.0,140.1908,28.6,17.5,823.9,0.0,863.1,666.4,99.9
2012-08-19T15:15:05,674.1,49.0,129.8334,29.8,16.6,824.3,0.0,853.8,626.2,98.4
2012-08-19T15:30:05,616.4,45.5,119.1607,28.4,16.8,824.0,0.0,827.7,578.5,97.6
2012-08-19T15:45:05,559.0,45.1,107.1667,29.8,16.8,823.4,0.0,804.3,530.7,97.7
2012-08-19T16:00:05,493.6,42.1,94.0172,28.7,16.5,823.7,0.0,763.5,478.0,98.4
2012-08-19T16:15:05,426.6,41.4,79.6693,29.8,17.9,823.8,0.0,716.0,421.5,96.9
2012-08-19T16:30:05,368.5,38.8,67.0576,29.1,17.8,823.4,0.0,673.2,372.5,97.7
2012-08-19T16:45:05,298.6,35.6,52.6151,28.3,17.1,823.8,0.0,601.6,310.9,94.6
2012-08-19T17:00:05,233.1,32.8,39.4349,27.5,16.5,823.2,0.0,516.7,251.9,93.9
2012-08-19T17:15:05,168.0,30.8,27.1172,28.0,17.3,823.6,0.0,403.1,190.4,89.3
